ID,SITE,STRAT,UNIT,NAMED_ID,OTHERUNIT,RAWMATERIAL,CORTEX,CORTEXTYPE,ARTIFACTCLASS,COMPLETENESS,CORECOMPLETENESS,RETOUCHEDPIECETYPOLOGY,RETOUCHTYPE,RETOUCHFACE,RETOUCHREGIONNUMBER,RETOUCHREGIONLOCATION,LENGTHLONGESTRETOUCH,RETOUCHINVASIVENESS,EDGETHICKNESS_1,EDGETHICKNESS_2,EDGETHICKNESS_3,BACKEDTOOLEDGE_1,BACKEDTOOLEDGE_2,BACKEDTOOLEDGE_3,BACKEDTOOLWIDTH_1,BACKEDTOOLWIDTH_2,BACKEDTOOLWIDTH_3,BACKEDTOOLTHICKNESS_1,BACKEDTOOLTHICKNESS_2,BACKEDTOOLTHICKNESS_3,BACKEDTOOLARRIS,PLATFORM,FLAKEINITIATION,FLAKETERMINATION,PIECEBLANK,SCRAPERMAXTHICKNESS,SCRAPERRETOUCHLENGTH,SCRAPERRETOUCHANGLE1,SCRAPERRETOUCHANGLE2,SCRAPERRETOUCHANGLE3,SCRAPERDORSALANGLE1,SCRAPERDORSALANGLE2,SCRAPERDORSALANGLE3,SCRAPERRETOUCHHEIGHT1,SCRAPERRETOUCHHEIGHT2,SCRAPERRETOUCHHEIGHT3,FLAKEGEOMETRY,PLATFORMPREP,PLATABRASION,PLATFORMWIDTH,PLATFORMTHICKNESS,STAGE,CONARDUNIFIEDTYPE,CORESUBTYPOLOGY,COREBLANKSPHERICITY,COREPLATFACETED,SCARCOUNT,EXPLOITEDFACES,FLAKEGENERATIONSLENGTH,FLAKEGENERATIONSWIDTH,FLAKEGENERATIONSTHICKNESS,LENGHTLONGESTFLAKESCAR,MAXLENGTH,TECHLENGTH,MAXWIDTH,TECHWIDTH,MAXTHICKNESS,MASS,COMMMENTS,PHOTO,
48,SBF,3b,K4,DRAGON,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.5,4.88,Main,,,,,,,,,,,15.49,14.14,13.71,13.71,5.39,1.38,,,
49,SBF,3b,K4,DRAGON,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,12.74,4.48,Main,,,,,,,,,,,15.4,13.56,13.99,13.99,3.16,0.91,,,
50,SBF,3b,K4,DRAGON,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRAPEZOIDAL,,,,,,,,,,,,,,,,7.54,,13.96,,3.16,0.31,,,
51,SBF,3b,K4,DRAGON,,Silcrete,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.05,2.4,,,,,,,,,,,,7.54,,13.6,,2.56,0.39,,,
52,SBF,3b,K4,DRAGON,,Silcrete,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Cubic,0%,8,6,5,5,3,22.33,31.63,27.02,28.03,28.03,21.54,20.97,,,
53,SBF,3b,K5,KESTREL 4,,Quartzite,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,Yes,21.57,7.61,Main,,,,,,,,,,,24.36,24.36,28.77,24.08,37.59,23.54,,,
54,SBF,3b,K5,KESTREL 4,,Quartzite,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,14.22,3.52,Main,,,,,,,,,,,21.83,15.47,13.24,13.24,5.24,1.19,,,
55,SBF,3b,K5,KESTREL 4,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,3.12,3.02,Main,,,,,,,,,,,12.64,12.64,10.58,6.85,3.52,0.41,,,
56,SBF,3b,K5,KESTREL 4,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.57,3.79,Main,,,,,,,,,,,17.44,14.29,12.3,10.85,7.81,1.51,,,
57,SBF,3b,K5,KESTREL 4,,Silcrete,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,PreparedCore,Cubic,0%,2,1,0,0,2,17.87,32.71,30.77,19.28,17.34,6.31,4.28,,,
58,SBF,3b,K5,KESTREL 4,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.11,,16.77,,3.91,0.62,Ochre residue on residual bulb (dorsal),,
59,SBF,3b,K4,ORACLE,,Quartz,1-10%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Crushed,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,10.86,5.51,Main,,,,,,,,,,,17.49,13.32,11.53,9.42,6.82,1.33,,,
60,SBF,3b,K4,ORACLE,,Quartz,1-10%,Cobble,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Indeterminate,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,5.34,1.32,,,,,,,,,,,,10.89,,16.48,,3.63,0.57,,,
61,SBF,3b,K4,ORACLE,,Quartz,10-40%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,13.05,,9.97,,6.07,0.6,,,
62,SBF,3b,K4,ORACLE,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8.38,2.57,Main,,,,,,,,,,,6.56,6.36,10.22,7.74,2.63,0.16,,,
63,SBF,3b,K4,ORACLE,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,3.14,1.16,Main,,,,,,,,,,,14.88,14.88,10.07,10.07,2.75,0.41,,,
64,SBF,3b,K4,ORACLE,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,8.68,6.34,CoreMaintenance,,,,,,,,,,,12.62,12.62,8.84,7.46,4.1,0.61,,,
65,SBF,3b,K4,ORACLE,,Quartz,40-60%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.53,2.65,Main,,,,,,,,,,,9.94,9.94,4.35,4.35,3,0.15,,,
66,SBF,3b,K4,ORACLE,,Quartz,40-60%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,10.29,5.34,Initial,,,,,,,,,,,22.46,15.63,12.04,12.04,11.52,3.3,,,
67,SBF,3b,K4,ORACLE,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,Bladelet,Cubic,0%,4,3,0,2,2,8.62,8.83,8.83,8.38,6,3.4,0.31,,,
68,SBF,3b,K4,ORACLE,,Quartzite,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,10-40%,5,3,2,5,3,20.74,32.36,32.36,31.46,29.63,24.38,32.65,,,
69,SBF,3b,K4,ORACLE,,Quartz,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.1,1.74,Initial,,,,,,,,,,,15.33,12.2,7.63,6.53,5.15,0.38,,,
70,SBF,3b,K4,ORACLE,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.17,1.42,Main,,,,,,,,,,,11.73,11.73,5.36,5.36,1.49,0.13,,,
71,SBF,3b,K4,ORACLE,,Quartzite,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,11.14,5.15,Main,,,,,,,,,,,7.31,7.31,22.35,22.35,4.28,0.78,72,,
72,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Bipolar,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,13.1,9.39,Main,,,,,,,,,,,21.64,21.64,22.02,18.36,6.93,3.86,Show bidirectional flaking from distal portion; Step fracture,,
73,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,12.87,,18.51,,6.82,1.25,,,
74,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.03,2.51,Main,,,,,,,,,,,15.04,15.04,11.64,8.29,2.95,0.5,,,
75,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.13,2.37,Main,,,,,,,,,,,11.12,11.12,9.12,8.12,3.35,0.37,,,
76,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,9.34,,8.02,,1.53,0.13,,,
77,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.23,3,Main,,,,,,,,,,,8.94,8.94,8.79,8.79,3.33,0.25,,,
78,SBF,3b,K4,ORACLE,,Quartzite,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Hinge,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,5.78,2.04,Main,,,,,,,,,,,5.99,5.99,11.81,6.28,2.01,0.19,Possible residue on platform,,
79,SBF,3b,K4,ORACLE,,Quartz,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,4,2345,0.83,1,1.76,1.23,1.08,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,17.05,17.05,11.31,10.43,2.93,0.69,,,
80,SBF,3b,K4,ORACLE,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Hinge,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,2.27,0.91,Main,,,,,,,,,,,9.44,9.44,6.08,5.04,1.54,0.1,Labeled as utilized. May only be a non-retouched flake,,
81,SBF,3b,K4,ORACLE,,Silcrete,10-40%,Outcrop,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,4,3468,5.11,1,2.17,1.84,2.85,,,,,,,,,,,,,,Flake,,,,,,,,,,,,TRIANGULAR,,,,,CoreMaintenance,,,,,,,,,,,26.61,26.61,6.61,7.03,8.56,1.26,Partial core on flake (only one baldelet scar),,
82,SBF,3b,K4,ORACLE,,Silcrete,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Ventral,3,345,4.28,1,0.97,0.89,1.04,,,,,,,,,,,,,,Blade,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,15.76,15.76,6.48,6.48,2.69,0.33,,,
83,SBF,3b,K4,PHOENIX,,Quartz,1-10%,Cobble,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Hinge,,,,,,,,,,,,,RECTANGULAR,NotPrepared,Yes,9.55,3.87,,,,,,,,,,,,7.25,,10.28,,3.94,0.25,,,
84,SBF,3b,K4,PHOENIX,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.35,3.4,Main,,,,,,,,,,,11.15,11.15,11.46,11.2,3.63,0.61,,,
85,SBF,3b,K4,PHOENIX,,Quartzite,60-90%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,8.64,5.61,Initial,,,,,,,,,,,26.06,26.06,13.77,13.25,6.29,2.1,Possible residue on dorsal cortical surface area,,
86,SBF,3b,K4,PHOENIX,,Quartzite,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,TRAPEZOIDAL,NotPrepared,No,6.93,3.07,Main,,,,,,,,,,,9.42,8.48,11.86,8.88,1.84,0.18,,,
87,SBF,3b,K4,PHOENIX,,Silcrete,10-40%,Cobble,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inclined,Radial,Spherical,40-60%,7,6,5,3,4,15.6,54.7,53.11,32.43,28.2,19.57,31.48,I can also classify this as an end scraper and record retouch,,
88,SBF,3b,K4,PHOENIX,,Silcrete,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Bladelet,Spherical,40-60%,5,1,9,0,0,8.41,42.96,42.96,30.64,21.1,16.5,21,Core but also retouched along the margins and is also a flake,,
89,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.52,,5.28,,1.02,0.09,,,
90,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Crushed,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,11.03,11.03,3.86,3.86,1.65,0.11,,,
91,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Splintered,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,8.42,9.99,Main,,,,,,,,,,,20.69,20.69,9.28,9.28,10.73,1.49,,,
92,SBF,4a,I4,BONE FURNACE 5,,Quartz,40-60%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,CIRCULAR,ResidualFacetWithBulb,No,21.59,8.76,Initial,,,,,,,,,,,25.21,25.21,28.91,28.91,10.41,8.63,Possible residue on the platform,,
93,SBF,4a,I4,BONE FURNACE 5,,Quartz,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,23.41,23.41,9.42,9.42,8.16,2.39,,,
94,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,16.23,8.94,Main,,,,,,,,,,,32.35,30.99,24.94,22.21,9.96,8.41,,,
95,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,21.1,,11.66,,5.41,1.33,Bidirectional and converging flake removals from distal and proximal ends,,
96,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,ResidualFacetWithBulb,No,15.71,5.85,Main,,,,,,,,,,,19.63,19.63,16.43,14.24,5.95,1.71,,,
97,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Step,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,10.6,4.62,Main,,,,,,,,,,,20.32,20.32,17.77,17.77,5.5,2.45,Possible residue on the ventral side,,
98,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Crushed,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,6.3,3.7,Main,,,,,,,,,,,22.17,22.17,12.62,11.89,5.94,1.82,,,
99,SBF,4a,I4,BONE FURNACE 5,,Quartz,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,FacetWithBulb,No,7.01,6.98,Main,,,,,,,,,,,17.55,17.55,6.8,5.7,6.18,0.9,,,
100,SBF,4a,I4,BONE FURNACE 5,,Quartz,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Crushed,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,13.85,4.78,Main,,,,,,,,,,,12.97,9.94,14.65,10.11,4.97,1.2,Sheared bulb,,
101,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,8.65,3.44,Main,,,,,,,,,,,14.85,14.85,17.07,17.07,3.37,0.88,,,
102,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,8,3.22,Main,,,,,,,,,,,16.57,16.57,15.32,15.32,4.64,1.02,,,
103,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Overshot,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,10.37,2.93,Main,,,,,,,,,,,12.8,12.08,12.96,11.87,2.75,0.56,,,
104,SBF,4a,I4,BONE FURNACE 5,,Quartz,10-40%,Cobble,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,4.42,3.6,Initial,,,,,,,,,,,17.5,17.5,10.75,10.75,6.36,1.14,Possible utilization (not retouch),,
105,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Crushed,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,16.31,14.5,12.27,11.24,3.94,0.86,,,
106,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,12.27,12.27,12.94,12.94,1.45,0.3,,,
107,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Crushed,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,19.09,5.22,,,,,,,,,,,,9.6,,15.39,,3.53,0.79,Right margin snapped off,,
108,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Bipolar,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,16.24,16.24,8.2,8.2,5.57,0.95,Chisel-like distal end,,
109,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,7.14,2.27,,,,,,,,,,,,10.61,,13.56,,1.99,0.3,Right margin snapped off,,
110,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,5.24,1.54,Main,,,,,,,,,,,13.26,13.26,9.07,9.07,2.34,0.32,,,
111,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Wedging,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,Yes,,,,,,,,,,,,,,9.79,,11.67,,3.97,0.55,,,
112,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,No,,Feather,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,13.16,,13.55,,4.15,0.67,,,
113,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Hinge,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,8.66,8.66,12.3,12.3,2.58,0.34,,,
114,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,6.01,3.19,,,,,,,,,,,,7.46,,13.32,,3.56,0.44,,,
115,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Proximal,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,,,,,,,,,,,,8.58,,8.75,,2.19,0.17,,,
116,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Feather,,,,,,,,,,,,,RECTANGULAR,ResidualFacetWithBulb,No,10.29,3.28,Main,,,,,,,,,,,8.45,8.45,11.84,9.51,3.03,0.34,,,
117,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Distal,,,,,,,,,,,,,,,,,,,,,,No,,Overshot,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,11.28,,6.14,,2.93,0.2,,,
118,SBF,4a,I4,BONE FURNACE 5,,Quartz,10-40%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,TRIANGULAR,NotPrepared,No,8.04,4.04,Main,,,,,,,,,,,12.57,6.75,9.34,6.2,3.55,0.39,,,
119,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,3.08,2.41,Main,,,,,,,,,,,8.87,8.87,9.83,9.83,3.03,0.24,,,
120,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Mesial,,,,,,,,,,,,,,,,,,,,,,No,,Indeterminate,,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,6.7,,9.36,,2.23,0.19,,,
121,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Bending,Crushed,,,,,,,,,,,,,TRIANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,10.1,10.1,7.34,3.97,2.46,0.17,,,
122,SBF,4a,I4,BONE FURNACE 5,,Quartz,1-10%,Outcrop,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,No,,Overshot,,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,10.76,10.76,7.88,6.87,3.38,0.37,,,
123,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Fragment,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Indeterminate,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,,,,,,,,,,,,10.68,,8.77,,1.64,0.18,Left margin of distal end snapped off,,
124,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,Indeterminate,No,,,Main,,,,,,,,,,,8.77,8.77,8.94,7.36,1.53,0.15,,,
125,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,RetouchedTool,Fragment,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,2,45,1.3,1,1.48,1.3,1.49,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,,,,,,,,,,,,10.83,,14.86,,3.14,0.56,Possible residue on retouched scars,,
126,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,3,234,1.16,1,1.37,1.82,2.32,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,14.68,14.68,14.68,14.68,2.31,0.51,,,
127,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platform,Irregular,Spherical,40-60%,7,3,0,5,1,10.94,26.56,26.56,13.71,13.71,15.48,3.78,,,
128,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Core,,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bipolar,CoreReducedPiece,Cubic,0%,4,2,0,2,3,20.48,24.92,21.51,11.73,8.98,6.05,1.73,,,
129,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,RetouchedTool,Distal,,MinimallyRetouched,MarginalEdgeShaping,Both,4,5678,2.47,1,2.16,2.69,3.24,,,,,,,,,,,,,,Flake,,,,,,,,,,,,TRIANGULAR,,,,,,,,,,,,,,,,9.7,,17.59,,3.45,0.62,,,
130,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,RetouchedTool,Complete,,MinimallyRetouched,MarginalEdgeShaping,Dorsal,2,67,2.01,1,1.96,2.28,2.24,,,,,,,,,,,,,,Flake,,,,,,,,,,,,RECTANGULAR,,,,,Main,,,,,,,,,,,16.9,16.9,10.93,10.93,3.24,0.64,,,
131,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,12.56,4.81,Main,,,,,,,,,,,5.73,5.73,13.16,11.94,3.4,0.29,,,
132,SBF,4a,I4,BONE FURNACE 5,,Quartz,0%,,Flake,Complete,,,,,,,,,,,,,,,,,,,,,,Yes,Hertzian,Feather,,,,,,,,,,,,,RECTANGULAR,NotPrepared,No,9.77,3.71,Main,,,,,,,,,,,21.01,21.01,17,13.4,4.45,1.58,,,
